Las temperaturas son: 
68.993515	71.954651	72.839600	72.882919	72.483368	71.716660	70.447914	68.246307	63.991356	54.542877	
64.019592	65.985321	66.520447	66.208221	65.333313	63.934792	61.828178	58.545547	53.175926	44.179924	
61.100624	61.447269	61.049065	60.096306	58.706779	56.860779	54.384155	50.931427	45.986546	39.000610	
58.937740	57.655884	56.133625	54.422142	52.537270	50.417622	47.916206	44.809216	40.837860	35.835541	
56.997795	54.107971	51.410011	48.923386	46.603939	44.357059	42.054173	39.551338	36.719810	33.503212	
54.950058	50.372623	46.479004	43.260658	40.600430	38.354073	36.392906	34.622402	32.986588	31.456949	
52.435516	45.959198	40.877998	37.044250	34.186470	32.068295	30.542397	29.559345	29.147091	29.337425	
48.839386	40.157513	34.035988	29.857449	27.037367	25.193439	24.151052	23.926460	24.705120	26.745142	
42.771378	31.802994	25.258278	21.318642	18.917370	17.520975	16.944519	17.291702	19.002167	22.937634	
30.449629	19.032288	13.883008	11.248337	9.798254	9.033017	8.817415	9.295471	11.074911	16.003088	
