Las temperaturas son: 
68.995117	71.957268	72.842728	72.886131	72.486336	71.719200	70.449913	68.247726	63.992218	54.543255	
64.023193	65.991211	66.527496	66.215446	65.340012	63.940514	61.832664	58.548729	53.177872	44.180786	
61.106514	61.456940	61.060608	60.108154	58.717773	56.870155	54.391510	50.936638	45.989727	39.002018	
58.946068	57.669521	56.149895	54.438847	52.552776	50.430847	47.926571	44.816570	40.842346	35.837532	
57.008423	54.125359	51.430756	48.944695	46.623726	44.373932	42.067398	39.560722	36.725533	33.505753	
54.962502	50.393002	46.503315	43.285629	40.623623	38.373859	36.408424	34.633400	32.993298	31.459930	
52.448929	45.981148	40.904182	37.071144	34.211449	32.089607	30.559111	29.571186	29.154320	29.340637	
48.852444	40.178894	34.061493	29.883636	27.061680	25.214188	24.167326	23.937992	24.712158	26.748268	
42.782318	31.820917	25.279655	21.340601	18.937759	17.538376	16.958160	17.301373	19.008066	22.940258	
30.456316	19.043232	13.896060	11.261748	9.810704	9.043641	8.825748	9.301380	11.078521	16.004692	
