Las teperaturas son: 
79.826920	87.561073	91.108810	92.975540	94.062950	94.741104	95.181572	95.472656	95.663719	95.784111	95.851997	95.878860	95.871742	95.834747	95.769592	95.676003	95.551788	95.392670	95.191879	94.939224	94.619873	94.211792	93.681625	92.976784	92.009964	90.625923	88.523949	85.056183	78.644508	64.904465	
71.747147	79.308777	83.898544	86.730026	88.534554	89.719009	90.511406	91.044006	91.396599	91.619034	91.743210	91.789665	91.771286	91.695496	91.565384	91.380371	91.136215	90.824829	90.433403	89.943062	89.326447	88.543739	87.536102	86.213860	84.435562	81.968407	78.412476	73.055229	64.616531	50.972694	
67.854713	74.030319	78.448730	81.513657	83.628532	85.091347	86.103485	86.797821	87.262070	87.554596	87.714485	87.767563	87.730392	87.612549	87.417953	87.145561	86.789429	86.338364	85.775040	85.074165	84.199852	83.101212	81.705528	79.907173	77.549973	74.399452	70.101936	64.135193	55.792980	44.368908	
65.644531	70.512825	74.356766	77.252251	79.379959	80.920135	82.019424	82.788010	83.305717	83.629456	83.799156	83.842255	83.776627	83.612633	83.354401	83.000259	82.542999	81.969269	81.258858	80.382858	79.301216	77.958885	76.280289	74.161461	71.459267	67.978539	63.461060	57.590599	50.050743	40.708920	
64.215088	68.025330	71.219917	73.766235	75.727394	77.198975	78.275864	79.039291	79.553932	79.869156	80.021439	80.036652	79.932068	79.717651	79.397049	78.968002	78.422356	77.745667	76.916420	75.904663	74.669937	73.158615	71.300224	69.003128	66.150238	62.596638	58.174545	52.715874	46.110092	38.414806	
63.196312	66.160950	68.740280	70.875656	72.575912	73.885071	74.859222	75.553543	76.016281	76.286942	76.396103	76.366257	76.212601	75.943863	75.562790	75.066429	74.446136	73.687164	72.768158	71.660065	70.324867	68.713890	66.766113	64.406670	61.546715	58.086758	53.926857	48.989277	43.258751	36.838833	
62.416328	64.691162	66.715820	68.433182	69.830086	70.922112	71.739548	72.317444	72.689590	72.885582	72.929466	72.839432	72.627899	72.301773	71.862671	71.306992	70.625900	69.805054	68.824188	67.656555	66.268143	64.617096	62.653294	60.318733	57.549618	54.281601	50.460026	46.057190	41.096767	35.680225	
61.786255	63.482574	65.012047	66.326752	67.406693	68.253029	68.880196	69.309006	69.561913	69.659882	69.620728	69.458237	69.181793	68.796310	68.302177	67.695221	66.966675	66.103012	65.085686	63.890930	62.489525	60.846809	58.923141	56.675331	54.059441	51.036045	47.578522	43.684788	39.391087	34.783615	
61.255783	62.453514	63.538612	64.473259	65.237320	65.825592	66.243393	66.502167	66.615982	66.598923	66.463440	66.219284	65.872932	65.427322	64.881638	64.231239	63.467617	62.578274	61.546677	60.352264	58.970592	57.373745	55.531273	53.411903	50.986374	48.231884	45.138161	41.714973	37.999557	34.061325	
60.794144	61.551422	62.233208	62.810871	63.266953	63.594219	63.793190	63.869503	63.831429	63.687859	63.446884	63.114826	62.695560	62.190193	61.596859	60.910522	60.122990	59.222904	58.195786	57.024147	55.687931	54.165077	52.432625	50.468361	48.253372	45.775406	43.033081	40.040565	36.831413	33.460190	
60.381256	60.740639	61.051411	61.292843	61.451218	61.519554	61.496330	61.383804	61.186424	60.909340	60.557262	60.133694	59.640312	59.076633	58.439842	57.724590	56.923073	56.025002	55.017788	53.886749	52.615593	51.187099	49.584099	47.791035	45.795933	43.592861	41.184822	38.586475	35.826126	32.945984	
60.003132	59.995667	59.960182	59.882771	59.753723	59.567570	59.322350	59.018642	58.658463	58.244335	57.778450	57.262028	56.694920	56.075294	55.399483	54.661892	53.855072	52.969704	51.994865	50.918274	49.726753	48.406891	46.945900	45.332893	43.560364	41.625946	39.534264	37.298553	34.941597	32.495506	
59.649330	59.297142	58.933693	58.551079	58.143684	57.708176	57.243122	56.748436	56.224728	55.672699	55.092613	54.483883	53.844810	53.172390	52.462212	51.708443	50.903900	50.040127	49.107582	48.095978	46.994629	45.793068	44.481735	43.052925	41.501865	39.827950	38.035862	36.136490	34.147369	32.092289	
59.311562	58.629383	57.950508	57.272583	56.594025	55.913967	55.232071	54.548233	53.862236	53.173477	52.480694	51.781773	51.073681	50.352341	49.612640	48.848480	48.052876	47.218037	46.335579	45.396816	44.393051	43.316071	42.158638	40.915165	39.582512	38.160675	36.653503	35.069214	33.420471	31.724068	
58.982628	57.978706	56.991684	56.024525	55.079716	54.159027	53.263493	52.393276	51.547653	50.724937	49.922539	49.136971	48.363895	47.598186	46.834030	46.065022	45.284241	44.484417	43.658115	42.797943	41.896782	40.948151	39.946526	38.887772	37.769611	36.592041	35.357635	34.071800	32.742775	31.381283	
58.655823	57.332253	56.039181	54.785034	53.576412	52.417812	51.311703	50.258549	49.257107	48.304626	47.397163	46.529778	45.696789	44.891994	44.108772	43.340305	42.579632	41.819908	41.054440	40.276894	39.481491	38.663132	37.817635	36.941936	36.034248	35.094223	34.123039	33.123344	32.099247	31.056057	
58.324287	56.676872	55.074619	53.531761	52.059170	50.664101	49.350246	48.118198	46.965904	45.889294	44.882778	43.939785	43.053108	42.215271	41.418755	40.656181	39.920521	39.205154	38.504028	37.811771	37.123749	36.436134	35.745949	35.051025	34.349991	33.642120	32.927204	32.205322	31.476677	30.741505	
57.980507	55.998180	54.077919	52.240425	50.501106	48.869778	47.351040	45.945007	44.648239	43.454769	42.356926	41.346066	40.413177	39.549286	38.745773	37.994606	37.288517	36.621086	35.986835	35.381302	34.800995	34.243351	33.706635	33.189720	32.691795	32.211990	31.748920	31.300304	30.862640	30.431156	
57.615601	55.279305	53.025803	50.883282	48.871933	47.003784	45.283516	43.709805	42.276875	40.975975	39.796585	38.727467	37.757355	36.875481	36.071926	35.337872	34.665726	34.049229	33.483482	32.964947	32.491379	32.061646	31.675518	31.333254	31.035025	30.780283	30.566963	30.390751	30.244560	30.118423	
57.218449	54.499348	51.889885	49.427147	47.136246	45.030624	43.113628	41.380943	39.822956	38.426868	37.178360	36.062847	35.066315	34.175850	33.380035	32.669132	32.035172	31.472054	30.975491	30.543001	30.173763	29.868402	29.628630	29.456648	29.354382	29.322420	29.358780	29.457699	29.608644	29.796040	
56.774338	53.631050	50.633926	47.830811	45.251472	42.908966	40.803005	38.923851	37.255932	35.780716	34.478867	33.331589	32.321571	31.433441	30.654095	29.972776	29.381149	28.873268	28.445572	28.096790	27.827787	27.641373	27.541786	27.534065	27.622944	27.811426	28.098909	28.479179	28.938587	29.455273	
56.262825	52.637211	49.209873	46.041481	43.165024	40.589851	38.308037	36.300827	34.543770	33.010529	31.675285	30.514187	29.506096	28.632950	27.879833	27.234983	26.689699	26.238297	25.878010	25.608963	25.434038	25.358669	25.390396	25.538174	25.811073	26.216389	26.756998	27.428030	28.213633	29.084789	
55.653984	51.464809	47.551720	43.989761	40.811104	38.014946	35.579346	33.471260	31.653637	30.089874	28.746237	27.593052	26.605045	25.761358	25.045322	24.444233	23.949148	23.554714	23.259096	23.063959	22.974436	22.999050	23.149443	23.439770	23.885399	24.500645	25.295135	26.268734	27.405525	28.668747	
54.901711	50.034950	45.565903	41.582699	38.106701	35.115116	32.561913	30.392656	28.553223	26.994284	25.673054	24.553642	23.606680	22.808720	22.141594	21.591908	21.150635	20.812874	20.577782	20.448624	20.432890	20.542511	20.793896	21.207726	21.807987	22.619656	23.664276	24.952477	26.473408	28.183367	
53.930252	48.224602	43.116066	38.694489	34.947781	31.810177	29.196793	27.022980	25.213089	23.703289	22.441418	21.385735	20.503376	19.768951	19.163347	18.672874	18.288692	18.006470	17.826340	17.753038	17.796299	17.971397	18.299797	18.809711	19.536057	20.518991	21.799467	23.409472	25.354675	27.590218	
52.605816	45.832817	39.999161	35.155212	31.207096	28.011520	25.425346	23.324932	21.610321	20.203270	19.043495	18.084951	17.292725	16.640640	16.109529	15.686020	15.361787	15.133174	15.001144	14.971575	15.055906	15.272153	15.646337	16.214249	17.023251	18.133169	19.614155	21.536940	23.947975	26.821968	
50.670013	42.515564	35.910286	30.741365	26.738325	23.630779	21.197952	19.273018	17.733650	16.490948	15.480238	14.654279	13.978492	13.427672	12.983807	12.634613	12.372690	12.195110	12.103410	12.103994	12.209009	12.437822	12.819270	13.394977	14.223862	15.387609	16.995354	19.181442	22.080612	25.749062	
47.566986	37.661045	30.400331	25.180014	21.395287	18.599075	16.488644	14.863384	13.589702	12.577219	11.763653	11.105344	10.571333	10.139608	9.794748	9.526443	9.328642	9.199173	9.139757	9.156481	9.260755	9.471055	9.815773	10.337870	11.102363	12.208185	13.805689	16.117697	19.446178	24.093323	
41.943573	30.171051	22.862595	18.198339	15.081423	12.901445	11.315908	10.125537	9.209242	8.490299	7.918273	7.459023	7.088950	6.791609	6.555657	6.373620	6.241194	6.156954	6.122384	6.142277	6.225610	6.387136	6.650171	7.051537	7.650542	8.545873	9.908061	12.041794	15.495178	21.177961	
30.041218	18.224428	12.690390	9.681225	7.844468	6.624998	5.765183	5.132111	4.651031	4.276927	3.981216	3.745009	3.555478	3.403796	3.283937	3.191963	3.125637	3.084252	3.068666	3.081529	3.127810	3.215764	3.358710	3.578367	3.911480	4.424012	5.244409	6.649960	9.316730	15.123549	
