Las temperaturas son: 
68.994736	71.956642	72.841995	72.885376	72.485641	71.718597	70.449432	68.247383	63.992004	54.543159	
64.022339	65.989822	66.525818	66.213730	65.338417	63.939148	61.831593	58.547966	53.177402	44.180580	
61.105118	61.454643	61.057861	60.105343	58.715160	56.867939	54.389763	50.935398	45.988960	39.001678	
58.944088	57.666279	56.146034	54.434883	52.549095	50.427719	47.924122	44.814831	40.841286	35.837067	
57.005898	54.121235	51.425838	48.939644	46.619030	44.369942	42.064270	39.558502	36.724174	33.505154	
54.959549	50.388161	46.497547	43.279709	40.618111	38.369164	36.404739	34.630791	32.991703	31.459219	
52.445747	45.975937	40.897964	37.064758	34.205524	32.084553	30.555143	29.568378	29.152603	29.339876	
48.849339	40.173813	34.055435	29.877424	27.055916	25.209274	24.163469	23.935257	24.710485	26.747526	
42.779724	31.816668	25.274590	21.335394	18.932922	17.534252	16.954927	17.299080	19.006666	22.939636	
30.454731	19.040634	13.892963	11.258569	9.807755	9.041124	8.823774	9.299980	11.077663	16.004311	
