Las temperaturas son: 
66.339577	67.364090	66.898071	66.066071	65.223114	64.487091	67.759750	65.516716	62.250992	53.772797	
58.205173	56.127632	53.795208	51.539734	49.585812	48.008472	50.640049	55.356422	48.730824	42.525501	
52.501591	46.349251	41.292793	37.299332	34.223488	31.881466	33.925552	38.214062	43.837269	35.804546	
47.841141	38.688473	31.654343	26.147301	21.846287	18.547615	19.818813	23.588213	28.922579	34.790329	
45.966564	34.198265	24.802286	17.595110	12.243626	8.374486	9.239239	12.840949	18.177574	24.186092	
45.434875	33.278549	23.714277	16.519167	11.286753	7.581358	8.367979	12.007538	17.468895	23.751556	
44.433861	31.677193	21.960007	14.900013	9.931653	6.517051	7.158444	10.818291	16.386387	23.052343	
42.446396	28.843296	19.155071	12.522960	8.080583	5.150529	5.561070	9.130594	14.675611	21.837109	
38.175282	23.756477	14.769206	9.181833	5.690399	3.504972	3.623820	6.759673	11.873131	19.471701	
27.940807	14.696295	8.294753	4.846159	2.870108	1.703053	1.598776	3.579069	7.212344	14.139423	
