Las temperaturas son: 
68.180801	70.782791	71.519287	71.519157	71.201584	70.622009	69.583115	67.627899	63.610928	54.372360	
62.296440	63.169506	63.504730	63.194252	62.457970	61.493496	59.895149	57.167507	52.327408	43.799294	
58.449043	56.937614	55.735886	55.205395	54.084171	52.849037	51.240723	48.689903	44.605057	38.381748	
55.450371	51.597519	48.675224	46.875969	46.319885	44.736801	43.510777	41.647736	38.901169	34.968197	
52.896866	46.869671	42.259941	39.201405	37.725761	37.721466	36.285500	35.542496	34.258827	32.398094	
50.567955	42.547447	36.407799	32.231415	29.954163	29.390402	30.302559	29.840500	30.064358	30.168087	
48.226894	38.329250	30.880646	25.858131	23.022484	22.080364	22.755653	24.810539	26.054611	27.932894	
45.234009	33.544891	25.252792	19.878887	16.846451	15.736410	16.259846	18.266815	21.738369	25.410175	
40.189503	26.975670	18.715996	13.772511	11.086859	10.103209	10.539421	12.369753	15.879471	21.764345	
29.108555	16.510902	10.417487	7.196768	5.537030	4.931814	5.199353	6.415540	9.103649	15.021177	
