Las temperaturas son: 
68.994858	71.956863	72.842247	72.885628	72.485870	71.718796	70.449593	68.247482	63.992081	54.543198	
64.022636	65.990295	66.526398	66.214310	65.338974	63.939617	61.831963	58.548229	53.177563	44.180660	
61.105598	61.455433	61.058800	60.106304	58.716053	56.868690	54.390358	50.935814	45.989223	39.001801	
58.944763	57.667397	56.147354	54.436245	52.550365	50.428787	47.924965	44.815422	40.841640	35.837227	
57.006756	54.122643	51.427521	48.941372	46.620636	44.371304	42.065338	39.559258	36.724644	33.505363	
54.960564	50.389820	46.499527	43.281734	40.619999	38.370777	36.406006	34.631683	32.992252	31.459469	
52.446835	45.977730	40.900101	37.066948	34.207550	32.086273	30.556494	29.569340	29.153193	29.340134	
48.850395	40.175552	34.057507	29.879543	27.057888	25.210951	24.164785	23.936190	24.711058	26.747780	
42.780617	31.818119	25.276318	21.337170	18.934576	17.535660	16.956032	17.299864	19.007147	22.939850	
30.455269	19.041521	13.894024	11.259655	9.808762	9.041983	8.824447	9.300457	11.077955	16.004442	
