Las temperaturas son: 
68.986893	71.943817	72.826675	72.869659	72.471046	71.706131	70.439667	68.240471	63.987789	54.541283	
64.004707	65.960953	66.491409	66.178391	65.305603	63.911140	61.809631	58.532402	53.167904	44.176350	
61.076191	61.407310	61.001450	60.047428	58.661385	56.822029	54.353771	50.909889	45.973396	38.994759	
58.903286	57.599495	56.066422	54.353157	52.473221	50.362961	47.873333	44.778831	40.819305	35.827293	
56.953884	54.036106	51.324333	48.835419	46.522266	44.287373	41.999516	39.512604	36.696159	33.492695	
54.898571	50.288387	46.378582	43.157562	40.504723	38.272408	36.328865	34.577011	32.958878	31.444618	
52.380028	45.868408	40.769756	36.933159	34.083382	31.980335	30.473417	29.510456	29.117256	29.324152	
48.785336	40.069077	33.930504	29.749180	26.936913	25.107756	24.083858	23.878838	24.676067	26.732220	
42.726200	31.728880	25.169762	21.227783	18.833073	17.449081	16.888149	17.251755	18.977808	22.926807	
30.422150	18.986942	13.828882	11.192794	9.746716	8.989084	8.782980	9.271063	11.060032	15.996481	
