Las temperaturas son: 
68.979446	71.931717	72.812309	72.854919	72.457344	71.694443	70.430496	68.233948	63.983810	54.539524	
63.987995	65.933670	66.458939	66.145096	65.274734	63.884811	61.788975	58.517731	53.158943	44.172382	
61.049038	61.362846	60.948380	59.992916	58.610809	56.778915	54.319954	50.885880	45.958729	38.988243	
58.865028	57.536922	55.991722	54.276375	52.401939	50.302170	47.825668	44.745003	40.798645	35.818115	
56.905075	53.956276	51.229012	48.737473	46.431366	44.209839	41.938713	39.469475	36.669823	33.481003	
54.841614	50.194885	46.266739	43.042622	40.398071	38.181473	36.257568	34.526432	32.927990	31.430912	
52.319183	45.767929	40.649330	36.809288	33.968384	31.882288	30.396576	29.455936	29.083946	29.309374	
48.726707	39.971775	33.813583	29.628746	26.824965	25.012224	24.008984	23.825706	24.643566	26.717789	
42.678654	31.648312	25.072285	21.127197	18.739307	17.368927	16.825312	17.207172	18.950493	22.914652	
30.395611	18.938091	13.769663	11.131461	9.689344	8.940026	8.744528	9.243809	11.043331	15.989021	
