Las temperaturas son: 
68.485329	71.152084	71.875488	71.871269	71.541794	70.905663	69.807587	67.789352	63.710854	54.417805	
62.752499	64.111336	64.355782	63.938515	63.220291	62.119522	60.397499	57.523605	52.548462	43.899773	
59.051598	58.149544	57.463524	56.428791	55.231140	53.905933	52.050041	49.266808	44.965282	38.544304	
56.168922	53.025291	50.690918	49.342026	47.659454	46.249184	44.630077	42.475418	39.404858	35.195892	
53.671047	48.415695	44.438927	41.863827	40.688736	38.960976	37.890270	36.576939	34.899162	32.693382	
51.331917	44.072899	38.558064	34.864758	32.899124	32.480186	31.407137	31.131664	30.866674	30.512445	
48.864746	39.648262	32.800980	28.234280	25.688953	24.877884	25.549587	25.791115	26.838360	28.325871	
45.711296	34.541527	26.729286	21.714045	18.931717	17.946503	18.482122	20.412323	22.520084	25.773060	
40.437019	27.543926	19.647434	14.975437	12.473571	11.567288	11.996485	13.757581	17.160940	22.155413	
29.208376	16.720123	10.778589	7.684665	6.120237	5.567642	5.846299	7.037118	9.674838	15.529106	
