Las temperaturas son: 
68.954910	71.891632	72.764084	72.805046	72.410934	71.654861	70.399498	68.211998	63.970413	54.533554	
63.932426	65.843086	66.350441	66.033127	65.170502	63.795845	61.719284	58.468399	53.128853	44.158993	
60.957520	61.213783	60.769943	59.809074	58.439880	56.633080	54.205685	50.804955	45.909374	38.966293	
58.736111	57.326809	55.739445	54.016411	52.160374	50.096146	47.664276	44.630714	40.728939	35.787113	
56.742279	53.689667	50.907494	48.405724	46.122887	43.946709	41.732605	39.323547	36.580833	33.441422	
54.652580	49.884224	45.890717	42.654156	40.036781	37.873104	36.015854	34.355312	32.823700	31.384537	
52.113590	45.436291	40.244972	36.392113	33.580696	31.550949	30.136524	29.271803	28.971783	29.259514	
48.529335	39.655090	33.421638	29.225925	26.450115	24.691254	23.756611	23.646809	24.534634	26.669426	
42.550957	31.396690	24.750376	20.793629	18.428509	17.101799	16.614452	17.057480	18.859322	22.874241	
30.288551	18.816240	13.562115	10.928338	9.500984	8.776514	8.615528	9.152275	10.987490	15.964275	
