Las temperaturas son: 
68.995140	71.957306	72.842789	72.886200	72.486420	71.719254	70.449936	68.247742	63.992229	54.543259	
64.023262	65.991318	66.527611	66.215576	65.340134	63.940605	61.832745	58.548786	53.177902	44.180809	
61.106617	61.457100	61.060791	60.108353	58.717945	56.870304	54.391636	50.936722	45.989773	39.002045	
58.946198	57.669746	56.150169	54.439133	52.553032	50.431065	47.926750	44.816696	40.842422	35.837578	
57.008595	54.125648	51.431110	48.945053	46.624046	44.374214	42.067619	39.560883	36.725632	33.505806	
54.962715	50.393345	46.503723	43.286053	40.624001	38.374191	36.408676	34.633583	32.993408	31.459980	
52.449146	45.981522	40.904617	37.071590	34.211868	32.089962	30.559383	29.571388	29.154434	29.340689	
48.852654	40.179245	34.061913	29.884068	27.062086	25.214535	24.167595	23.938181	24.712269	26.748320	
42.782509	31.821217	25.280016	21.340965	18.938097	17.538658	16.958384	17.301533	19.008163	22.940304	
30.456421	19.043409	13.896275	11.261967	9.810910	9.043818	8.825886	9.301477	11.078578	16.004719	
