Las temperaturas son: 
68.990799	71.950211	72.834305	72.877487	72.478317	71.712357	70.444534	68.243912	63.989891	54.542221	
64.013504	65.975342	66.508560	66.195999	65.321960	63.925114	61.820602	58.540165	53.172646	44.178471	
61.090641	61.430943	61.029587	60.076294	58.688179	56.844921	54.371727	50.922615	45.981171	38.998222	
58.923660	57.632847	56.106152	54.393921	52.511055	50.395256	47.898666	44.796787	40.830276	35.832169	
56.979820	54.078568	51.374969	48.887398	46.570515	44.328537	42.031807	39.535484	36.710136	33.498913	
54.928993	50.338158	46.437920	43.218460	40.561256	38.320648	36.366703	34.603825	32.975246	31.451904	
52.412842	45.922092	40.833752	36.998806	34.144287	32.032303	30.514181	29.539337	29.134872	29.331993	
48.817272	40.121361	33.992897	29.813210	26.996292	25.158398	24.123589	23.906984	24.693228	26.739849	
42.752831	31.772652	25.222111	21.281532	18.882927	17.491592	16.921492	17.275385	18.992203	22.933205	
30.438297	19.013714	13.860879	11.225651	9.777202	9.015062	8.803348	9.285507	11.068829	16.000381	
