Las temperaturas son: 
68.995071	71.957199	72.842667	72.886063	72.486267	71.719131	70.449844	68.247681	63.992195	54.543243	
64.023102	65.991074	66.527336	66.215286	65.339867	63.940372	61.832565	58.548656	53.177826	44.180771	
61.106377	61.456715	61.060337	60.107880	58.717510	56.869942	54.391342	50.936512	45.989647	39.001984	
58.945873	57.669212	56.149521	54.438469	52.552422	50.430550	47.926342	44.816399	40.842239	35.837494	
57.008171	54.124969	51.430283	48.944206	46.623268	44.373550	42.067104	39.560509	36.725407	33.505703	
54.962219	50.392532	46.502754	43.285057	40.623085	38.373413	36.408073	34.633144	32.993149	31.459866	
52.448631	45.980652	40.903580	37.070526	34.210876	32.089119	30.558727	29.570923	29.154156	29.340565	
48.852135	40.178406	34.060902	29.883038	27.061131	25.213718	24.166954	23.937729	24.711994	26.748198	
42.782074	31.820511	25.279175	21.340103	18.937294	17.537977	16.957851	17.301155	19.007935	22.940201	
30.456161	19.042980	13.895765	11.261442	9.810421	9.043398	8.825557	9.301245	11.078438	16.004656	
