Las temperaturas son: 
68.989159	71.947502	72.831093	72.874191	72.475250	71.709732	70.442482	68.242447	63.988998	54.541832	
64.009796	65.969284	66.501328	66.188576	65.315063	63.919220	61.815983	58.536903	53.170650	44.177589	
61.084564	61.421009	61.017754	60.064140	58.676891	56.835274	54.364162	50.917248	45.977890	38.996758	
58.915077	57.618805	56.089432	54.376755	52.495113	50.381638	47.888000	44.789223	40.825657	35.830120	
56.968903	54.060665	51.353619	48.865479	46.550179	44.311180	42.018196	39.525845	36.704239	33.496292	
54.916206	50.317184	46.412910	43.192799	40.537430	38.300323	36.350761	34.592529	32.968346	31.448841	
52.399033	45.899467	40.806801	36.971169	34.118629	32.010406	30.497015	29.527182	29.127453	29.328686	
48.803802	40.099274	33.966599	29.786253	26.971294	25.137070	24.106865	23.895145	24.686001	26.736637	
42.741489	31.754101	25.200050	21.258907	18.861946	17.473701	16.907455	17.265446	18.986137	22.930504	
30.431351	19.002445	13.847435	11.211828	9.764387	9.004126	8.794762	9.279425	11.065127	15.998735	
