Las temperaturas son: 
68.966011	71.909180	72.785118	72.826920	72.431396	71.672363	70.413185	68.221680	63.976307	54.536163	
63.957615	65.883209	66.398178	66.082451	65.216537	63.835201	61.750126	58.490211	53.142136	44.164879	
60.998867	61.279655	60.848640	59.890335	58.515541	56.697647	54.256287	50.840797	45.931213	38.975986	
58.794121	57.418892	55.850449	54.131332	52.267380	50.187431	47.735771	44.681335	40.759796	35.800819	
56.814804	53.805447	51.048531	48.552219	46.259495	44.063278	41.823929	39.388195	36.620224	33.458916	
54.736740	50.018314	46.055466	42.825714	40.196526	38.009453	36.122856	34.431099	32.869820	31.404993	
52.208256	45.577354	40.422249	36.576145	33.751396	31.696926	30.251389	29.353241	29.021324	29.281452	
48.617935	39.783867	33.592438	29.402096	26.614109	24.832045	23.867819	23.725899	24.582790	26.690701	
42.584938	31.487900	24.887241	20.938831	18.563740	17.218784	16.707626	17.123886	18.899839	22.892136	
30.368423	18.839588	13.663306	11.020051	9.583911	8.849708	8.673399	9.193251	11.012572	15.975418	
