Las temperaturas son: 
68.642609	71.371765	72.123573	72.142532	71.788834	71.120300	69.977531	67.911728	63.787060	54.452209	
63.208641	64.676041	64.920471	64.543076	63.777779	62.598572	60.773888	57.795357	52.717102	43.975899	
59.629707	59.234741	58.438892	57.354179	56.163410	54.674629	52.663940	49.707394	45.237579	38.667191	
56.845970	54.287472	52.435764	50.574310	48.930214	47.340614	45.498306	43.089302	39.787102	35.367565	
54.404266	49.780552	46.323578	44.130188	41.971882	40.440994	38.969513	37.368713	35.388271	32.909966	
52.054806	45.433910	40.446152	37.144600	35.426060	33.679283	32.791050	32.075058	31.433992	30.766916	
49.511421	40.892395	34.529552	30.329504	28.021465	27.324156	26.617767	26.807711	27.492882	28.600998	
46.203278	35.525436	28.128716	23.441116	20.869333	19.983692	20.524424	21.287586	23.098576	26.031834	
40.750851	28.209040	20.608501	16.166990	13.817276	12.989174	13.429025	15.147707	17.723976	22.357861	
29.329741	17.009533	11.238817	8.283102	6.811499	6.300586	6.577172	7.735037	10.321987	15.664473	
