Las temperaturas son: 
66.996277	68.465355	68.269325	67.606606	66.879486	68.530861	67.735275	66.147156	62.752258	53.989281	
59.745407	58.498726	56.717537	54.879944	53.215744	54.092499	56.926140	53.761765	50.420731	42.916214	
54.460770	49.928745	46.037182	42.696743	39.911537	39.915085	42.114429	45.999588	40.891472	36.950375	
50.676399	43.061127	36.799595	31.790016	27.898075	27.103279	28.770023	32.309517	36.958664	32.856750	
47.735184	37.734314	29.836826	23.691231	18.962126	17.407204	18.528105	21.703007	26.182751	31.241896	
46.543190	34.996582	25.650814	18.409012	12.978504	10.836215	11.660295	14.702059	19.245758	24.586765	
45.449883	33.239891	23.703175	16.583580	11.424353	9.284081	10.168432	13.245403	17.982695	23.801598	
43.332775	30.187525	20.634295	13.935568	9.319763	7.282792	8.190062	11.183109	16.035730	22.473125	
38.872101	24.792759	15.894394	10.243905	6.609062	4.890265	5.683095	8.311789	12.922823	19.956402	
28.356440	15.304729	8.947659	5.451770	3.381904	2.330594	2.775668	4.490847	7.832603	14.419403	
