Las temperaturas son: 
68.888443	71.782310	72.634613	72.673279	72.289673	71.551758	70.318626	68.154648	63.935417	54.518021	
63.782913	65.597878	66.059158	65.735992	64.896729	63.563110	61.536957	58.339184	53.050026	44.123993	
60.711384	60.814072	60.294502	59.323917	57.991898	56.251453	53.906464	50.592888	45.780064	38.908905	
58.391758	56.765190	55.073624	53.336769	51.531670	49.559296	47.242268	44.331161	40.546242	35.706081	
56.319687	52.975868	50.066593	47.544983	45.327278	43.265194	41.195316	38.941422	36.347515	33.337944	
54.179729	49.062653	44.906479	41.651684	39.110565	37.076622	35.387047	33.907310	32.549721	31.262959	
51.500507	44.557709	39.165508	35.310829	32.581959	30.692905	29.458389	28.788246	28.675972	29.128111	
47.884533	38.646355	32.405407	28.147255	25.482357	23.852909	23.093267	23.175262	24.246283	26.541111	
41.963844	30.483608	23.748718	19.950699	17.614038	16.391251	16.057495	16.661638	18.617645	22.766647	
29.963779	18.222216	12.923361	10.318628	9.074510	8.342324	8.267229	8.910017	10.841559	15.898905	
