Las temperaturas son: 
68.734230	71.516441	72.312302	72.336990	71.973785	71.280060	70.105209	68.003708	63.843658	54.477364	
63.442982	65.015076	65.338608	64.987549	64.191238	62.955910	61.058811	57.999920	52.843239	44.032249	
60.140823	59.873024	59.115173	58.098656	56.838715	55.261765	53.126556	50.039284	45.441887	38.758430	
57.438419	55.385300	53.411308	51.580338	49.903397	48.162975	46.146362	43.555134	40.071545	35.494274	
55.046566	50.968498	47.946022	45.284279	43.231647	41.479103	39.805161	37.958565	35.746635	33.069416	
52.703339	46.632446	42.086376	39.106117	36.591415	34.990490	33.760330	32.765045	31.853088	30.950871	
50.110458	42.001686	36.057915	32.166492	30.054588	28.390221	27.713882	27.577171	27.933331	28.795158	
46.695908	36.453766	29.416508	24.992676	22.590822	21.787827	21.405060	22.000916	23.533901	26.221502	
41.089920	28.860268	21.524532	17.286606	15.070135	14.306398	14.752882	15.741212	18.029533	22.498219	
29.495277	17.348907	11.720782	8.870676	7.464952	6.986444	7.267854	8.409062	10.513073	15.744364	
