Las temperaturas son: 
68.983810	71.938744	72.820633	72.863434	72.465256	71.701202	70.435783	68.237701	63.986107	54.540535	
63.997704	65.949493	66.477753	66.164391	65.292603	63.900043	61.800922	58.526222	53.164139	44.174690	
61.064758	61.388538	60.979027	60.024414	58.640049	56.803841	54.339489	50.899750	45.967216	38.992012	
58.887230	57.573090	56.034855	54.320740	52.443146	50.337311	47.853214	44.764549	40.810604	35.823425	
56.933353	54.002357	51.284058	48.794086	46.483917	44.254654	41.973869	39.494408	36.685066	33.487762	
54.874413	50.248688	46.331284	43.109062	40.459747	38.234070	36.298801	34.555687	32.945885	31.438854	
52.353962	45.825596	40.718750	36.880829	34.034859	31.939003	30.441025	29.487480	29.103247	29.317944	
48.759941	40.027321	33.880817	29.698185	26.889614	25.067478	24.052319	23.856451	24.662415	26.726177	
42.704491	31.693752	25.128223	21.185087	18.793465	17.415359	16.861732	17.232990	18.966335	22.921734	
30.408474	18.965872	13.803775	11.166887	9.722661	8.968531	8.766855	9.259604	11.053004	15.993361	
