Las temperaturas son: 
68.994308	71.955956	72.841171	72.884537	72.484863	71.717926	70.448898	68.246994	63.991776	54.543060	
64.021385	65.988251	66.523949	66.211823	65.336655	63.937645	61.830410	58.547134	53.176895	44.180359	
61.103558	61.452080	61.054806	60.102219	58.712261	56.865456	54.387825	50.934021	45.988121	39.001308	
58.941887	57.662674	56.141731	54.430473	52.544998	50.424210	47.921371	44.812885	40.840096	35.836536	
57.003094	54.116638	51.420357	48.934006	46.613800	44.365471	42.060760	39.556023	36.722664	33.504486	
54.956261	50.382782	46.491123	43.273102	40.611980	38.363941	36.400642	34.627892	32.989933	31.458435	
52.442207	45.970146	40.891052	37.057652	34.198921	32.078922	30.550732	29.565254	29.150692	29.339024	
48.845894	40.168167	34.048702	29.870506	27.049490	25.203789	24.159170	23.932207	24.708626	26.746698	
42.776833	31.811928	25.268938	21.329590	18.927532	17.529652	16.951324	17.296526	19.005110	22.938944	
30.452961	19.037739	13.889513	11.255023	9.804461	9.038314	8.821569	9.298420	11.076712	16.003889	
