Las temperaturas son: 
68.973518	71.921883	72.800613	72.842972	72.446335	71.685066	70.423126	68.228729	63.980610	54.538094	
63.974892	65.911957	66.432991	66.118484	65.250069	63.863811	61.772530	58.506081	53.151806	44.169189	
61.027306	61.327251	60.906010	59.949463	58.570484	56.744534	54.293030	50.866810	45.947067	38.983032	
58.834030	57.486397	55.931778	54.215012	52.345024	50.253647	47.787670	44.718105	40.782215	35.810776	
56.865158	53.891438	51.152298	48.658974	46.358582	44.147850	41.890221	39.435120	36.648842	33.471634	
54.793915	50.118515	46.176743	42.950439	40.312584	38.108711	36.200665	34.486137	32.903374	31.419926	
52.266312	45.685627	40.552505	36.709961	33.876205	31.803787	30.335167	29.412487	29.057396	29.297501	
48.673752	39.891266	33.719109	29.531803	26.734985	24.935623	23.949081	23.783363	24.617725	26.706213	
42.628460	31.578320	24.991917	21.044907	18.663527	17.304661	16.775066	17.171717	18.928930	22.904993	
30.349983	18.893152	13.718513	11.080446	9.643254	8.900936	8.713980	9.222288	11.030293	15.983202	
