Las temperaturas son: 
68.993973	71.955383	72.840492	72.883850	72.484222	71.717392	70.448486	68.246719	63.991600	54.542980	
64.020630	65.987000	66.522484	66.210304	65.335251	63.936451	61.829483	58.546463	53.176487	44.180176	
61.102310	61.450050	61.052391	60.099728	58.709949	56.863491	54.386284	50.932930	45.987461	39.001011	
58.940140	57.659809	56.138317	54.426960	52.541744	50.421440	47.919193	44.811340	40.839153	35.836124	
57.000862	54.112984	51.416000	48.929531	46.609642	44.361931	42.057991	39.554054	36.721466	33.503952	
54.953651	50.378502	46.486019	43.267857	40.607117	38.359787	36.397392	34.625580	32.988525	31.457808	
52.439396	45.965538	40.885559	37.052010	34.193680	32.074448	30.547222	29.562763	29.149179	29.338348	
48.843147	40.163681	34.043346	29.865002	27.044380	25.199430	24.155754	23.929787	24.707150	26.746040	
42.774536	31.808163	25.264446	21.324978	18.923252	17.525997	16.948452	17.294495	19.003868	22.938395	
30.451561	19.035440	13.886766	11.252205	9.801845	9.036079	8.819818	9.297176	11.075955	16.003551	
