Las temperaturas son: 
68.848030	71.716988	72.555824	72.591934	72.214035	71.487816	70.268982	68.119598	63.914062	54.508522	
63.693359	65.452835	65.884140	65.555069	64.727699	63.419609	61.425106	58.260139	53.001884	44.102608	
60.574615	60.578072	60.012196	59.029770	57.717129	56.017937	53.723648	50.463264	45.700951	38.873749	
58.215050	56.437115	54.677639	52.922539	51.146389	49.231789	46.985703	44.148727	40.434460	35.656288	
56.087437	52.574303	49.548599	47.015728	44.833443	42.848732	40.869789	38.709290	36.204819	33.274193	
53.757545	48.568062	44.279419	41.013069	38.522217	36.590706	35.006397	33.635860	32.382710	31.188103	
51.100250	43.826271	38.540649	34.586349	31.951515	30.171843	29.051294	28.498194	28.496735	29.047665	
47.538635	38.012848	31.546331	27.540480	24.837524	23.356838	22.704758	22.893358	24.072086	26.463223	
41.705791	30.008896	23.102573	19.180046	17.167439	15.997952	15.727403	16.426617	18.472321	22.701538	
29.822378	17.960781	12.567613	9.894323	8.605368	8.186450	8.089003	8.761554	10.748270	15.859514	
