Las temperaturas son: 
62.932831	62.122734	60.935417	59.808949	58.804787	57.958221	57.285564	56.778675	67.208755	52.180977	
52.976849	48.108044	43.457890	39.349968	36.077465	33.659782	31.964546	30.819113	40.855675	50.356075	
41.687531	28.327898	18.887585	12.383982	7.997678	5.092813	3.199682	1.983846	11.988450	21.501019	
41.603943	28.148621	18.643517	12.118105	7.744067	4.871024	3.017292	1.840821	11.845492	21.396282	
41.428940	27.808758	18.217728	11.684875	7.353429	4.545398	2.760870	1.647933	11.623952	21.227585	
41.066551	27.175232	17.489611	10.994154	6.765994	4.080461	2.412276	1.398151	11.264347	20.947424	
40.315704	26.004639	16.263618	9.916277	5.907542	3.441056	1.960389	1.092862	10.649106	20.460587	
38.721313	23.835526	14.227467	8.281621	4.706481	2.611751	1.415797	0.750423	9.552019	19.551170	
35.112305	19.775391	10.932083	5.932617	3.151993	1.637263	0.831626	0.413552	7.584484	17.650217	
26.015625	12.260742	5.982056	2.929230	1.418266	0.675241	0.315786	0.145183	4.284468	13.036684	
